epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
18,0.00020895375474808852,0.24192067406199,0.9830827067669173,0.970112781954887,0.9709871859651448,0.2611954140227015,0.9710204081632653,0.9470408163265306,0.9573568754665164
19,0.0001963525491562421,0.2332714021742881,0.9860902255639098,0.974812030075188,0.9762865294593351,0.2460688500869565,0.9757142857142858,0.9592857142857144,0.9637676514523694
20,0.00018337814009344714,0.23108336912082122,0.9862406015037594,0.9755075187969924,0.9767221357264214,0.23500090931973805,0.9838775510204082,0.9766836734693879,0.9749673483860501
21,0.00017013498987264832,0.22445612066500895,0.9890977443609023,0.9803007518796992,0.9815208765355672,0.2570192384283717,0.9716326530612245,0.9725510204081633,0.9611745134459898
22,0.00015672972455257723,0.22312859820353018,0.9880451127819548,0.9781954887218045,0.9801849385559311,0.23721338684965926,0.9795918367346939,0.9770408163265305,0.9719604806337783
23,0.0001432702754474228,0.21535927221044765,0.9930827067669173,0.9873496240601504,0.9884527386193414,0.2331452736040441,0.98,0.9675,0.9714547336700837
24,0.0001298650101273517,0.2175200751772872,0.9906015037593985,0.9835714285714285,0.9847333897444425,0.24042509481674287,0.976326530612245,0.9630102040816325,0.966582794017368
25,0.00011662185990655284,0.21476602350269353,0.9918045112781955,0.9857142857142858,0.9867486226122516,0.2452722743517015,0.9783673469387755,0.9720918367346939,0.9674981175943888
26,0.0001036474508437579,0.21003659356821763,0.9928571428571429,0.986766917293233,0.9880641779339496,0.24290748667426226,0.9757142857142858,0.9675,0.9648166697395565
27,9.104624525191145e-05,0.20751357199372472,0.9930827067669173,0.9880075187969924,0.9887188782632207,0.2379002539122977,0.9777551020408163,0.9683673469387755,0.9671786572154536
28,7.89197006290502e-05,0.20385251013008324,0.9952631578947368,0.9909210526315789,0.9922227820609141,0.23775487985552812,0.9777551020408163,0.9655102040816327,0.9664705499625391
29,6.736545278218463e-05,0.2024576404073217,0.9947368421052631,0.990921052631579,0.9912479211486771,0.2373595885387281,0.9783673469387755,0.9685204081632653,0.968811384034988
30,5.6476529721189974e-05,0.2025227309347273,0.9939097744360902,0.9883458646616542,0.9898368179160765,0.235964491527255,0.9789795918367347,0.9690306122448981,0.9695101880811983
31,4.63406026519703e-05,0.20205277459578472,0.9951127819548872,0.991015037593985,0.9921218710669057,0.22997011978451798,0.9820408163265306,0.9744387755102041,0.9738751948216716
32,3.7039280099458366e-05,0.20057206795559274,0.9951127819548872,0.9915413533834586,0.9920627894188625,0.23317862073095832,0.9810204081632653,0.9698979591836735,0.9724179107615607
33,2.8647450843757897e-05,0.19755052612708496,0.9956390977443609,0.9924624060150375,0.9928542196279085,0.23651569732805577,0.9773469387755102,0.9621938775510204,0.9666256941207128
34,2.1232680959720082e-05,0.19713925614550307,0.9957894736842106,0.9928947368421053,0.9933522360778225,0.2314782769941702,0.9810204081632653,0.9709693877551021,0.9720123767934309
35,1.4854669814637143e-05,0.19729338760848517,0.9960902255639098,0.9933646616541354,0.9940807822493728,0.23542521581417178,0.9795918367346939,0.9670408163265306,0.9702805907718626
36,9.564769404039419e-06,0.19719362232062193,0.9957894736842106,0.9923684210526316,0.9932151919683917,0.23578879360745592,0.9779591836734693,0.9677040816326531,0.9680724687343295
37,5.405570895622013e-06,0.19479663414998097,0.9961654135338346,0.9929887218045114,0.9939009347439113,0.23341330987651174,0.980204081632653,0.9700510204081632,0.9715837530735231
38,2.4105617102055496e-06,0.1955333435589129,0.9965413533834586,0.9933458646616542,0.9942596136573724,0.23407224300431043,0.9791836734693877,0.97015306122449,0.9698075545467167
39,6.038559007141397e-07,0.19733438706612802,0.9954887218045113,0.9917669172932332,0.9931365218140268,0.23384626667673994,0.9793877551020408,0.9702040816326531,0.970028337314713
40,3e-07,0.19576497257829786,0.996390977443609,0.9935714285714285,0.9942246995609387,0.23390401667211114,0.9797959183673469,0.9710204081632653,0.970497837240878
